polarity,tweet
0,JahMal celtics KembaWalker Yea cause I runs from contact he gets shots up but dont initiate contact And
0,Retire 12 Celtics
0,JTJBGOAT JalenStix celtics dont get pressed
0.1,celtics When you have a soft ass coach that mentality starts to seep into the players mindsets How can you be en
0.16,TimMurrayMA RealBillRussell NBA celtics Two high school state titles as well
0.75,moconnor815 RealBillRussell NBA celtics Even more impressive
0,AttyTMD RealBillRussell NBA celtics Yes sir
0,celtics LFC and Chiefs taking Ls this weekend nah im done
0,With the amount of money the city of BostonTom Brady has made me we are officially commiting to jaytatum0 and th
0.285714286,wemovemetal celtics and youre right about the contract and the knee that will be the problem to get it out
0.8,wemovemetal celtics I said that he has never won and to win you have to have won before he lasted 10 years losi
0,judahtunes celtics KembaWalker Kemba dont get no calls at the rim
0,TimMurrayMA RealBillRussell NBA celtics He also won 2 of those as a playercoach
-0.4,celtics Voting for Jason to be in All Star game
0.136363636,TimMurrayMA RealBillRussell NBA celtics Not just the New England goat
0.468181818,Happy for Brady and Gronk but the New England GOAT of all time is RealBillRussell He won 2 NCAA basketball champio
-0.2,JalenStix evxz17 celtics Still lost that same game imao
0,AllStarJaylen RIPkevv julianvannoy DylanHudson5 fastppfanclub11 celtics Can we make a groupchat talking about
0.375,Now thats overcelticscan we start winning consistently
0,Time to lock in for the rest of the season celtics
0.2,AMLwhere samjcharles Not so much as Boston fans want 2 read abt RedSox Celtics NHLBruins amp Patriots cc
0.2,celtics how are you letting guys like IAmCHAP24 remain a free agent Our big men suck Tristan is trash Thei
0,YOUR TURN NOW celtics FCHWPO jaytatum0
0,alright celtics get it together for the nba championship pls
0,And now we switch back to the celtics and NHLBruins Basketball amp hockey seasons continueAnd soccer but Im an Arsenal fan so
0,Until somebody matches the track record of one RealBillRussell he should never be second to anybody NBA
0,Liam20004833 redauerbach celtics chicagobulls Bro what
0,celtics This is how a coach talks when its time to fire them
0,Well go again and keep fighting celtics
0,Suns beat celtics today
0,Zero shame huh celtics LAClippers
0.7,islanyute jawshzilla celtics KembaWalker Kemba brings the energy regardless if hes playing good or not Someth
0.5,chibullsburner redauerbach celtics chicagobulls Lavaine should be on a winning team
0,chibullsburner redauerbach celtics chicagobulls We can get turner with trade exception and trade for lavaine
0.233333333,Ok whos ready to get back to the celtics and NBA season now nflisdone letsgo bleedgreen
-0.245833333,Hokagejayyy jawshzilla celtics KembaWalker Casuals bin a die hard since 1988 bleed green but kemba is not
0.528571429,redauerbach celtics chicagobulls He good at defence right to be honest
-0.233333333,Ight fuck that football shit celtics We need a mf center
0.8,redauerbach chibullsburner celtics chicagobulls Lavaine deserves to be on a team that can possibly win a chip s
0,JTJBGOAT JalenStix celtics dont get pressed
0.8,evxz17 JalenStix celtics Lol dont care
0,JTJBGOAT JalenStix celtics dont get pressed
0.7,JalenStix evxz17 celtics Lmao win a championship poverty ass franchise
0,celtics come get yall mans
0.416666667,Demarco0055 celtics fine this dude pls
-0.3,celtics The games are frustrating to watch amp at times boring Sure the injuries dont help but when theyre not ma
0.2,Thanks celtics
0,nop5L3D NBA Lakers celtics yeah I think I rode around it once
0.7,sogonsec NBA Lakers celtics Never lived in LA but always loved the Lakers
0.142857143,FanHudley samuelzwei celtics He needs to right now bro PP cant be our second option The guy were paying a max needs to step up
0,celtics KembaWalker Tbh NO
0,jajajason celtics Except when youre not
0.214285714,celtics Come on Brad I do t think keeping Edwards in was a smart move
0.2,GET MY GUY isaiahthomas IN THE LEAGUE NBA Its a disservice to the game that he isnt Happy Birthday to an un
0,jajajason celtics That mentality will cost us a championship
0,xufn celtics Same but I recorded it amp Im still going to watch it even though they lost because I have a problem
0.2,KemondreP ISAIAHZUBER celtics Very valid points I respect your honesty Youre in the minority of SANE celtics fans
-0.166666667,kameramontel JuuLeeUnn celtics Damn I forgot about this convo bro Definitely gotta take that one back I admit when Im wrong
0.2,celtics Legit run straight into defenders thats how Embiid gets all his calls
0.377777778,celtics A good coach could help with that instead super soft Stevens keeps giving his players compliments and giv
0,DylanHudson5 celtics Agreed start PP
0.05,sockbunkilla ISAIAHZUBER celtics Also I think him make that Early commitment to fans hit deep to fans Thought
0,Jayson Tatum 30 Points vs Lakers January 30th 2021 jaytatum0 celtics NBATwitter NBATwitterLive
0.15,sockbunkilla ISAIAHZUBER celtics Not entirely loved by whole team if that truly was case I honestly feel he w
0.525,celtics thats cool but he needs to play good too
0,redauerbach Liam20004833 celtics chicagobulls The bulls should keep lavine yes but they need a playmaking PG
0,chibullsburner Liam20004833 celtics chicagobulls Im saying let the Bulls keep Lavine They dont want Kemba
0.3,sinnerlonewolf Timberwolves celtics sixers Sixers are in win now mode Dont think they trade for 2 1st round picks
0.6,Congratulations to 5th Suffolks own Tony Richards Senior for your 30 years of service to humanity and our citys
0.566666667,celtics Interesting lineup and there was a good effort from the playersSeveral players had many minutes and made
0,celtics get it togetherI am rooting for you
0,celtics Lets not do that again
0.5,KemondreP ISAIAHZUBER celtics Kyrie was toxic but all the players love him All of that was Boston media b
0.166666667,celtics Its not rocket science Less three pointers and more inside shots
-0.2,I cant forgive yall organizations celtics LAClippers yall killed my parlay with the Buccs My guy Thomas doing his thang
0,Hokagejayyy islanyute celtics KembaWalker Kemba is not goodhes gonna have flashesbut hes not gonna get the
-0.207142857,jawshzilla islanyute celtics KembaWalker You know Pritchard injury wasnt as bad as kembas right Thats like
0.1,Mahomes and the Chiefs must be feeling like how the young celtics team felt when they went up against the Lebronl
0.6,junesdiary trilljordz LAClippers celtics NBA Nice
0,celtics He needs to stop worry about the bench performance and start practicing his j
0.392857143,midniteXpress celtics D book is a the top five shooting guard in the league right now No shame losing to him and cp3
0,celtics Yeah CAUSE HE AINT
0.25,redauerbach Liam20004833 celtics chicagobulls Ron if you think that kemba and a first is gonna get you lavine a
0,celtics KembaWalker Kemba so overrated
-0.183333333,alexboswell576 GeneralGrantW LottaLuvvv celtics PelicansNBA WashWizards Dead on arrival Less than zero perce
0.5,celtics KembaWalker This could be the most embarrassing tweet ever
0.15,Liam20004833 celtics chicagobulls I like the idea of getting Young Lavine no We dont have to pay that much t
0,celtics KembaWalker Putting Kemba on the AS time this season would be a joke I know Celtics account gonna suppor
0.275,Hokagejayyy islanyute celtics KembaWalker lmao im no casualbut im not gonna let this injury bs be an excuse
0,celtics Thank you
0.5,goatdoncic Ppl who say Tatum better celtics
0.5,celtics Trade walker for lavine please most of us beg you
0,celtics 4 years into the highest level of basketball league in the world and still in the learning process Larry
0,celtics Brad Stevens needs to go
0,GoNUathletics GoNUwbasketball celtics Thankyou
0,FanHudley celtics hudley huh
0,celtics From now on stop tweeting them until they get their act together
0.109090909,celtics So whats the conclusion He should retire and start his new career in mental coaching Another great game KembaWalker
0,celtics Ya think
0,letrusscook2 celtics Oh what happened to Irving
0.7,ppogba66 celtics Hes good but had an injury at the start and has been in minute restrictions
0.455,letrusscook2 celtics Very true facted and zion is goated
0.2,celtics Really
-0.35,letrusscook2 celtics Is he not good
0,celtics Kemba is getting back to remembering he can play basketball
0.392857143,celtics Ur right the pelicans are better then the grizzlies not the celtics
0.5,celtics Kemba was 420 today Grant Williams shot better Its NOT encouraging
0.1,letrusscook2 celtics The Pelicans are clear of celtics
-0.333333333,celtics Are you fucking serious
0,celtics Why the hell are we encouraged We are 22
0.47,celtics Encouraged I just wish they would all stay healthy and get some chemistry We have no depth except 3 very good back up centers
0,celtics Fans arent
0.75,celtics Shame about the loss today but a good win at clippers
0,celtics Itll be encouraging once you guys use that TPE and get some damn help
0,celtics Kemba will bouncr back dont worry
0.375,celtics We still gotta be more consistent
0,celtics Dont care Superbowl is on
0.333333333,celtics cares super bowl is on
-0.075,W0lfSzn0 NBA celtics Suns How the hell does Tatum only average 4FT a gain Makes no sense
0.7,NBA celtics Suns That was good D too
0,TrevorRanceII DylanHudson5 celtics danielrainge that doesnt even make sense
0.175,LookItsTy 4joban celtics Kemba was never much better than Kyrie thats what a Kyrie hater would say lmao Hop
0.35,DominAytonSZN celtics Its true tho
0.5,Tonight just wasnt our night shooting the ball I told the team just now Im more encouraged than discouraged
0,Check out this trade scenario I made on TradeNBATimberwolves getDaniel TheisJaylen BrownBen Simmons
0,Liam20004833 celtics chicagobulls Lavine on the Celtics would be crazyyyyy
0.25,AytonsWRLD celtics This is actually really funny
0.392857143,GeneralGrantW LottaLuvvv celtics He averages 2025 mpg Im sure the right offer could persuade them Of course
0,samuelzwei celtics jaytatum0 He still gonna get his he can do that
0,mikeob59 celtics Suns Or the Reseda Clippers
0.375,I hope you are enjoying your birthday isaiahthomas This pic is from when you first came to our city and joined
-0.3,celtics Team plays too slow increasing the tempo will help
0,celtics Work with Pierce
0.8,bullschecha TatumsWRLD celtics Hoping Tatum is not thinking that he is longer happy with the Celtics feeling th
0,GeneralGrantW alexboswell576 LottaLuvvv celtics PelicansNBA WashWizards You misspelled Brad Stevens
0.24375,dawgdem celtics I mean Walker lol
0,celtics Nothing to see here Just a team on course for a 500 finish
0,ASKtheTRUTH alexboswell576 LottaLuvvv celtics PelicansNBA WashWizards Def Minutes by SmartBrownTatum on Em
-0.625,ClippersNews1 TatumoverJorda1 poorprogrammr NBA KembaWalker celtics You mad
0.8,celtics Dark3stKni1ght gg bro but I gotta troll yall now lol
0,celtics newbalance We got to trade somebody however we 12 10 I just bet 20000 but the coin toss results going
0,celtics Why Edwards starting
0,celtics newbalance Cares Brady on
0,celtics KembaWalker No Vote Al Horford instead
0,ShawnYSzn TatumoverJorda1 poorprogrammr NBA KembaWalker celtics Didnt the Celtics just lose again today 1210
0.348611111,GeneralGrantW alexboswell576 LottaLuvvv celtics PelicansNBA WashWizards Okay bet Im down but is Horford getting bought out first lol
0.025,KAMMY99 celtics So I cant criticize him Yall green teamers are funny
0.5,ASKtheTRUTH alexboswell576 LottaLuvvv celtics PelicansNBA WashWizards Horford is scoring more points per gam
-0.175,samuelzwei celtics The only other thing popping is his All star game votes after he will go off now
0,IreneSnyderTV FOX10Phoenix Suns celtics Phoenix Suns arena
0.25,GeneralGrantW alexboswell576 LottaLuvvv celtics PelicansNBA WashWizards did you willfully ignore the first part of my tweet or
0.4375,Excited to share the latest addition to my etsy shop Boston is My Hometown Mug 11oz For a
0,ASKtheTRUTH alexboswell576 LottaLuvvv celtics PelicansNBA WashWizards Embiid PPG against Adams Career 268
-0.25,celtics No more ECF for Celtics
-0.155555556,celtics I give it to Bradthe band is playing on the deck while the ship is going down
-0.4,celtics Im not even gonna talk crap about the game but what is that damn basic font you used for the score
0,NBA FINALceltics 91Suns 100NBATwitter NBATwitterLive
0.022460317,StoolGreenie People a mad at a loss to a good Phoenix team with no Smart or Brown Calm down everyone celtics
-0.4,DotsByFields celtics CelticsWRLD ben simmons scored 1 point in a playoff game
0,celtics Bruh
-0.8,jmeltoon celtics WashWizards Yes please I hate kemba
0.4,celtics Learning to use his left hand when driving to the basket will help greatly
0.268181818,celtics Change your name to LeFlop James youll live at the free throw line then JT
0,jleung1113 celtics WHAT
0,MVPJaylenBrown IcySimmons celtics Hornets fans Celtics fans
-0.4,The Suns took on the celtics in todays game at Talking Stick Resort Arenawith fans allowed into stands for th
0,What do yall think about this i think Celtic should try thisCheck out this trade scenario I made on TradeNBA
0,celtics Yup that W last time does not erase the fact that yall still suck
0,celtics Someone tell Brad this isnt college ball
0.5,celtics Well the rest of team might be encourage is he ever plays up to his all star status Too many games shooting under 30
-1,SNassim41 celtics Awful
0,FanHudley celtics The only thing popping off rn is his knee
0,FanlolFlight celtics Nah he will pop off now dont worry
0,samuelzwei celtics Just wait till he pops off
-0.2,celtics YES KEMBA DONT WORRY AT ALL HE WILL PERFORM WELL NEXT GAME
0,celtics Yeah well we not encouraged by the way he playing
0,JTJBGOAT evxz17 celtics bitchass
0.16,GeneralGrantW alexboswell576 LottaLuvvv celtics PelicansNBA WashWizards Theiss defensive rating is that high
-0.0125,celtics Not surprised with this team They just arent good enough I mean theyre lightyears behind the Lakers a
0,celtics Cmon Brad who do you think youre fooling
0,brandonlirio22 celtics Are you forgetting about Kemba
0.416666667,celtics Kemba Walker will be fine guys
-0.2,celtics Dont worry Kemba Walker will pop off next game
0,TatumoverJorda1 poorprogrammr ShawnYSzn NBA KembaWalker celtics PG didnt play tho so its different
0.35,Provancher3 LottaLuvvv celtics Allens cool but what incentive does Cleveland have to trade them as theyve been
0,MattKona celtics Suns Throws you off they thought they were playing the north Hollywood lakers
0,celtics Forget the Celtics stuffIs that a Christmas tree
-0.3,KendrickPerkins ShannonSharpe the Buccaneers have a lot in common with the Lakers The celtics and rondo kept
0,ASKtheTRUTH alexboswell576 LottaLuvvv celtics PelicansNBA WashWizards Theis DBPM 07Adams DBPM 08Thei
0.5,fastppmvp celtics Im actually not fucking with this rather have Kemba Theis Semi for a good 34 and then sign IT
0,celtics Why arent we looking to get JarrettAllen LikeWHY
0,celtics We are not encouraged by the way he played
0.411904762,NBCSCeltics Well get that mind right and hit a shot This is not complicated The celtics have plenty of good wi
0,fastppmvp celtics that is truelly interestingBut Kemba for Beal and the TPE for either Aaron Gordon John Colli
0.2,TheMLSchoonover celtics Thanks GG to you guys too
0.425,4joban celtics Before the injury he was much better for the Celtics than Kyrie but its cool that you literally
0.3,celtics Jeff Teague seems like a nice enough guy but who wouldnt prefer to have IT in that role isaiahthomas
0.25,celtics Can we get Kemba to play three consistent games in a row
0,celtics Kemba is supposed to be an all star
-0.15,celtics Worrying about drawing fouls will be a net negative
0,celtics Last year you were 175 through 22 games this year 1210
-0.274702381,celtics No Smart and Jaylen is hard when Kemba has a bad shooting night and Tatum doesnt get enough help when he
0,WaspsRugby lost IrishRugby lost celtics lost not my bestest weekend bouncebackability SUAF
0,celtics dont trade kembayet
0,celtics First 5 seconds Booker over Kemba Not that its Kembas fault but he is small and has no business defend
0,LeSweptsburner celtics Shut up u a fan git notis on
-0.0625,GannisRaptors CelticsIn2 celtics Kyle Lowry plays for the Raptors so obviously I am going to bring up other th
0.5,fastppmvp celtics on God id love this
-0.4,celtics A nother game they shouldnt have lost
0,celtics Rozier please
1,celtics kemba walker was the suns best player tonight
0,DotsByFields celtics CelticsWRLD BEN is ass
0.5,celtics Sixers are better
0.3,celtics yall need to trade all young guys off the bench they suck and we have to many point guards
-0.2,celtics Im encouraged that Kemba isnt playing next game
-0.291666667,celtics Draw contact Its not that hard
-0.096875,That was fun sleeping through the Celtics game Felt a little bit like Time lord there for a sec Looks like my bo
0.025,celtics KembaWalker Kemba making the ASG would be some funny shit
0,celtics No doubt
0,mikeob59 celtics Suns Yeah I think its because they wore jerseys that said The Valley and they didnt prepare for that
0,celtics Of course you are brad
0,RussTakeover KembaWalker celtics Hell To The No BleedGreen
0.6,ClippersNews1 poorprogrammr ShawnYSzn NBA KembaWalker celtics Yoooo look who also lost to the kings lmao
0.5,kcxj1124 CelticsIn2 celtics What does me being a raptors fan have to do with Lowry being better then Kemba We a
-0.4,IllumiNatives LeoDiCaprio MarkRuffalo TaikaWaititi ava Can we include the celtics outdated racehating Iri
0,celtics I just wonder why it seems like for years the Celtics are the ones who always has knee injuries Daniel ha
0,celtics Kemba cannot guard anyone he was abused again in the 4th quarter Why is he commenting on the bench celtics
0,celtics Do what LeCryBaby does amp complain amp cry after every drive to the basket
-0.166666667,julianvannoy BrandonG15 celtics Bro we building a dynasty not a quick one year run to the finals nah
0,danielrainge should give isaiahthomas a contract with the celtics for his birthday
-0.1,IcySimmons celtics He doesnt wish he was a perennial 2nd round exit
0,celtics Scream and flop
0,We shouldnt call them The Hospital celtics Theyre the Participation Trophy Celtics
-0.4,MattKona celtics Suns I looked up the triple overtime game on Wikipedia and they never mention how it was 100 de
0,Why are yall losing to the suns celtics
0,celtics Yo do me a favor and ask Brad why he had Kemba Walker on Book in the fourth quarter when we needed a stop
0,celtics The Phoenix suns
-0.5,MattKona celtics Suns We were wrong
0,celtics Cmon You Cs
-0.4,celtics fuck yall LAClippers fuck yall
0.4,LAClippers Always great when Clippers lose but the icing on the cake was celtics losing in the same day Its su
0.227272727,celtics Positive king
0.5,celtics I love Kemba the man but as a player he is just not justifying his position in the team Im sure hell ge
0.8,celtics HE WISHED HE WAS EMBIID LOL
0,LAKERSSAINTS AshabMannan1 celtics Nah hes done that before and has never got the call
-0.2,samcalhoun celtics holy shit dude save some pussy for the rest of us plz
0,TacoJayyy celtics After the playoffs last year Im done with him
0.7,loganpapuga celtics lol nice try
-0.2,GannisRaptors CelticsIn2 celtics You being a raptors fan and deciding to talk shit the fuck Obviously Ke
0.445238095,celtics Damn son Yall were right from the start Now get ready to grab this beautiful RatioL Combo
0,RoryPelletier1 celtics Let his ass rest on somebody else team please
-0.5,celtics Ya to make up for his sorry ass
0,celtics Suns NBCSBoston NBATV 985TheSportsHub I fell asleep
-0.166666667,FranklynGarcia celtics Hes a damn loser that had the green light on a bad team
0.25,celtics At this point Ainge should package him for a better future
0,celtics Yeah buthes the problem
0.35,cjburke95 muddymenthol Juhmoke DylanHudson5 celtics RoseLonzo especially future wise gt Kemba If theres a
0,celtics I dont get it He carried the Hornets forever and now that he has actual help in Tatum and Brown who carr
0,Celtics fall to 500 on western trip via tgsports telegramdotcom celtics
0,kcxj1124 CelticsIn2 celtics What does the raptors have to do with Kemba
-0.7,alexboswell576 LottaLuvvv celtics PelicansNBA WashWizards ADAMS IS BAD THO
0,celtics If Tatum can start draw fouls he gon score 40 a night
0,GeneralGrantW LottaLuvvv celtics celtics getSteven AdamsBradley BealPelicansNBA getDaniel TheisKemba W
0,celtics See you when the playoffs start
0.8,AllStarJaylen brandonlirio22 celtics Theres been glimpses this year of how great we can be its just so annoy
0.227272727,celtics Now maybe he should provide some positive contributions
0,celtics TheTraeYoung help out
0.35,celtics All goodOdds on winning the whole thing will be lengtheningMight be time to invest
0.7,celtics Kemba should stfu amp play good basketball
0.6,RedJusticeGOS celtics nice crop
0,celtics Only if Kemba could help too
0,celtics WE NEED A BIG MAN
-0.5,celtics Please trade KembaWalker and a big for what Ainge said Size that can Score Horrible outing once again
0,celtics Kemba is just coming through from injury
0,celtics You have to do what Jeff Van Gundy calls a verbal flop
0.32,LottaLuvvv celtics Theis is scoring more points per game than Adams with better FG better 3P and more blocks
-0.216666667,AllStarJaylen muddymenthol Juhmoke DylanHudson5 celtics Absolutely not you cant be serious with 4 of the 7
0,celtics Has kemba been rushed back Because hes just not there at the moment
0,celtics Maybe complaining after EVERY shot and not getting back to play D doesnt work
0,celtics What he must do is to contribute with the team playing as a profesional player
0.8,celtics Luke Ridnour Jr lol
0.16468254,MarcDAmico Its so hard to be a fan right now smh Some years ago we wouldve been able to sustain injuries and th
-0.177777778,celtics His 3s were shit Just really down rn
0,cjburke95 muddymenthol Juhmoke DylanHudson5 celtics Have you been paying attention to any of these guys or ar
0,celtics But he was 09 from 2 points range
0,LottaLuvvv GeneralGrantW celtics You just gave me an idea
0,Thank you celtics for being the only team that lost in my 4 team parlay today in the NBA I literally had every ga
0,celtics Refs need to start treating him like the star that he is
0.214285714,celtics Just ask Marcus Smart
0,celtics My man Mr Fourth Qtr wouldve drained that 3 in the clutch
0.05,celtics Maybe give him more consistency in shooting the Sacramento game he shot 79 in the 1q and then we didnt g
0,celtics He shouldve been benched
0.5,celtics Yeah cuz he sure isnt TradeEm
0,HopelessMavsFan celtics we deserve it tbh
0.6,jsanders11 celtics if anything he should shoot more threes its the most elite skill that defines jayson tatum lol
0,samcalhoun celtics cant hear you youre in the nosebleeds skeeza
-1,CLGreen34 celtics Also should fix his defense its been horrible
0,celtics Trade him
-0.3,celtics Kemba gotta go dude sucks
-0.291666667,celtics Just dont play like Luka its hard to watch
0.177083333,isaiahthomas Mf only 32 celtics you really make it so fn hard sometimes Happy birthday king of the 4th
0.2,sogonsec NBA Lakers celtics Watch every team and fall in love with the game rooting for a team can not be as enjoyable
-0.5,yooFury celtics sorry
-0.5,HopelessMavsFan celtics you worrying about the wrong team rn
-0.308333333,HopelessMavsFan celtics shaw just because kp sucks doesnt mean you have to be mean to us
0.8,loganpapuga celtics lol the closest you would get to that is by sitting in ur seat in ur section at td garden
0.122222222,celtics He needs to learn to do so within the finesse of his game Everything he does is so smooth and clean on th
0,celtics Ya but if we had kemba producing Even if he hit only 33 they woulda won We keep saying when whoever ge
0,celtics PPritchardGoat hes talking about your guy
-0.1,LottaLuvvv celtics What center you trading him for Drummond
0.216666667,TheisFanclub celtics I realize hes only an alternative offensive option but if he could just go up strong and
-0.3,celtics He sucks
0,celtics Start him over Kemba
0,celtics Kemba looks washed up
-1,celtics Ainge has done an awful job of putting together this roster They need a wing with size who can score off
0.333333333,celtics Brad needs to light a fire under their assI love him but being so soft is gonna continue to bite us in the ass Lets go
0.477777778,celtics Easy DRIVE MORE TO THE BASKET And stop shooting so many 3s
0,celtics If he cant get himself together after this month trade him
-0.075,Eikthyrne celtics the celtics had 8 fouls through the first 44 minutes of the game
0,celtics His stats says it all
0.8,celtics yea we would win if he contributed too
-0.1,celtics He sucks Ill play for free and put up the same numbers
-0.035714286,celtics Maybe not overthinking every single move he makes He such a talent but sometimes i feel he plays with his handbrake on
0,celtics He needs to be on the bench
0,celtics Trade him
0,celtics Bro went 420
0,celtics i aint encouraged by you tho
0.25,celtics When is he going to start consistently providing contributions
0.5,celtics Kemba needs to shut up and play better
0,celtics The bench has been outperforming you
0,celtics Hopefully it encourages him to play like a starter
0,celtics Well can he encourage himself or somethin
0.3,celtics Trade him for a good Center
-0.4,celtics Tbh when we not at home every ref has it out for us not kalling the rite fouls its irritating everytime I
-0.4,celtics tired of his bs trade him
0,celtics GET OFF MY TEAM
0.183333333,GannisRaptors CelticsIn2 celtics He is better its just funny you come to a Celtics page and shit talk when yo
-0.15,celtics Not trying to hate but kemba walker screwed the team Tatum could of scored more if he did not shoot so muc
0.285714286,AllStarJaylen muddymenthol Juhmoke DylanHudson5 celtics So let me get this right youd give up Kemba straig
0,celtics Hes gonna have to line those refs pockets
0,Wanamakergoat celtics Ship him to Israel and bring back tortured Palestinians
-0.5,celtics Imagine saying being aggressive and STOP Taking Ill advised shots its a learning process No its not
0.5,kcxj1124 CelticsIn2 celtics Bro my point is that Lowry is better then Kemba what are you tryna say
0.420833333,celtics I am so proud of the team they are and are becoming We can only get stronger we have a strong team that
0,celtics Fire Brad get a coach with testicles or get even a girl coach cuz Stevens has literally nothing
0,celtics Stop whining
0.8,celtics great
0,DotsByFields celtics Locked by WHOOOO
0,hanspeterson49 celtics Ratio
0,celtics hey russ
0,celtics CelticsWRLD also trying to learn how to not get locked by simmons
0.8,celtics Everythings been a learning process for 5 years now lol
0,celtics So hes learning how to flop
0,celtics jayson tatum
0,celtics The key is to scream every time you take a shot
0.45,celtics Kemba should learn to make some buckets more importantly
-0.35,celtics Its nothing to do with a learning process Its to do with those incompetent refs
0,celtics Just flop like everyone else
-0.175,evxz17 celtics Well thats not true mate
0,GannisRaptors CelticsIn2 celtics Shoulda dropped 40 maybe he wouldve won
0,DylanHudson5 frigkyrieirving AllStarJaylen celtics Yea thats understandable if he cant break through it then
0.25,Sethi3Utsav TacoJayWRLD celtics Exactly
0.3,cjburke95 muddymenthol Juhmoke DylanHudson5 celtics Lonzo with Rose off market is the only pg any team is w
-0.25,celtics wtf yall couldve definitely topped this offer
0,kcxj1124 CelticsIn2 celtics You do realize Lowry dropped 30 almost 3 times in that series
0,isaiahthomas AB5 celtics please sign this man ASAP
0.00952381,kcxj1124 CelticsIn2 celtics Lowry had better stats then Kemba in almost every single game except 1
0.1,jkubatko celtics Minnesota had 2 players with nightly mega points and rebounds who had to go elsewhere to win It really is cold up there
0,DylanHudson5 cjburke95 AllStarJaylen celtics Its been nine games if it were to continue then its a concern l
0.05,DylanHudson5 cjburke95 AllStarJaylen celtics Tatum literally takes those many shots like every game but when i
0,MattErickson12 HollinsThaGoat NBA celtics Suns why tf do u care about what team someone else is a fan of
0,celtics Again with these excuses
0.25,GannisRaptors CelticsIn2 celtics Just funny that a team led by your lord and savior Kyle Lowry couldnt beat a
0.5,DylanHudson5 frigkyrieirving AllStarJaylen celtics For sure its also okay to recognize that a player can be i
-0.5125,heyimlonelylol HollinsThaGoat NBA celtics Suns Why would I be mad responding to someone whos a fan of a team worse that mine
-0.15,KingT843 celtics Bro last game you were like vintage cardiac Kemba like your his biggest fan and believe in him
0,celtics Kemba hasnt been himself since the start of the season been a liability on defensive side
0,BrooklynNets celtics hello
0.328571429,NotRam brandonlirio22 celtics Fuck that PlayersFAs want to win the Cs give you a good chance with Smart amp
0.5,AllStarJaylen muddymenthol Juhmoke DylanHudson5 celtics Ok then put your GM hat on and please suggest who you
0.6,frigkyrieirving cjburke95 AllStarJaylen celtics He went 919 in no way shape or form is that amazing hes get
0.8,Happy Birthday isaiahthomasWe youceltics celticsPY CelticsARG CelticsGT celticsuruguay CelticsMEX
0,CLGreen34 celtics He gets a bunch of offensive boards but immediately turns it over or missed a jump hookThat
-0.366666667,evxz17 celtics Because they wouldnt call obvious fouls Tatum has gotten a bad whistle all year so were tired o
0.025,cjburke95 DylanHudson5 AllStarJaylen celtics He literally had an amazing game against the Clippers the other ni
0.5,AllStarJaylen brandonlirio22 celtics I think Kembas an awesome guy but I wanna see him gone The only problem
0,troydeeney99 celtics jaytatum0 Id do it to harden alright but not Tatum
0,MufcHarden celtics jaytatum0 Look at ur name
0,AllStarJaylen DylanHudson5 cjburke95 celtics Underperforming you realized we are the 4th team in the East rig
0.5,You better recognizeeeeee The rook is turnin headssss celtics paytonpritch3
0.7,AllStarJaylen Juhmoke DylanHudson5 celtics You say 13 good games this season as if hes been playing for muc
0.6,AsherLevy13 celtics they got techs cause they kept bitching lmao
0.016666667,PPritchardstan celtics Brad knows we wouldnt lose a game if he started hes trying to take it easy on everyone
0,BrandonG15 julianvannoy duragjeeb celtics Sure but what Im saying is theres nothing wrong with being patient
0,TheisFanclub celtics Id like to know the of offensive rebounds Thompson gets that actually turn into points
0,MufcHarden troydeeney99 celtics jaytatum0 Hacked
-0.049107143,DylanHudson5 frigkyrieirving AllStarJaylen celtics I mean no but not being a focal point would certainly help f
0,frigkyrieirving DylanHudson5 cjburke95 celtics Then wait it out if you want The Celtics dont have that luxury
0,MufcHarden troydeeney99 celtics jaytatum0 Wouldnt mind that tbf
0.8,celtics Charlotte Hornets almost 500 Brad Stevenselite coach Lol
0,OhItsRocboy julianvannoy duragjeeb celtics hes gotten our franchise pieces but he needs to be an NBA team around them
-0.1,troydeeney99 celtics jaytatum0 Not really
0,cjburke95 muddymenthol Juhmoke DylanHudson5 celtics We cant afford to wait for Kemba to return to what he wa
0.2,MufcHarden celtics jaytatum0 Ironic
0,How Suns beat celtics Sunday Feb 7th 2021 NBA NBAstats gamecharts dataviz
0,DylanHudson5 AllStarJaylen cjburke95 celtics You kept that same energy with Gordon Hayward I literally told yo
0.8,celtics Encouraging loss guys great job Celtics
0,KingT843 celtics We should have never signed him
0,CloverKemba Dhoodieswrld celtics WashWizards danielrainge get it done
0,celtics Really starting to lose faith in Stevens
0,celtics bruh
0.5,celtics Im more encouraged than discouraged
-0.291666667,cjburke95 Juhmoke DylanHudson5 celtics Its hard not to be a Kemba guy What Im not going to tolerate is a guy
0,julianvannoy duragjeeb BrandonG15 celtics Those years u talking abt where Ainge didnt make a move was tradin
-0.4,celtics We have a guy that makes 30Myear and almost every game hes not scoring Time to trade him
0,celtics I just dont see how Tristan Thompson can play and not taco Tristan is not a stretch big so Brad should be
-0.5,celtics Fake team
0,JonesJones4Life Heptasemfax celtics Who are you
0.425,Hey KembaWalker we love you man youll get it together Just play within yourself and dont press True
0.458333333,frigkyrieirving AllStarJaylen cjburke95 celtics So Kemba is making 35M and has to have 2 other great players beside him to be good
0.5,AllStarJaylen DylanHudson5 cjburke95 celtics How many games have him Brown and Tatum all played together on t
