DATE,HOME_ABBR,VISITOR_ABBR,MARGIN,PTS_home,PTS_away,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2021-01-24,MIL,ATL,9.10267857142857,119.42410714285714,110.32142857142857,0.4945758928571428,0.7266651785714285,0.39830803571428575,26.138392857142858,48.27232142857143,0.44085267857142857,0.8140089285714286,0.3273392857142857,23.441964285714285,44.86160714285714,1
2021-01-24,SAS,WAS,-10.913888888888906,109.77777777777777,120.69166666666668,0.44265079365079363,0.7588253968253967,0.3517619047619047,24.757936507936506,46.718253968253975,0.49969166666666665,0.75515,0.3971916666666667,24.24166666666667,45.541666666666664,1
2021-01-24,POR,NYK,10.881547619047595,113.14583333333333,102.26428571428573,0.43646875,0.8164687500000001,0.36600000000000005,21.520833333333332,43.760416666666664,0.4246821428571429,0.749282142857143,0.3054464285714287,22.907142857142855,45.48928571428572,1
2021-01-25,DET,PHI,-0.8869047619047592,107.48809523809524,108.375,0.41484523809523816,0.7648928571428573,0.363202380952381,23.345238095238095,44.52380952380952,0.4295607142857144,0.7920214285714287,0.353375,24.807142857142857,45.59285714285714,1
2021-01-25,IND,TOR,1.89791666666666,112.61666666666666,110.71875,0.47135000000000005,0.7666166666666666,0.35424166666666673,25.591666666666665,42.224999999999994,0.449,0.8017812500000001,0.36509375,26.78125,45.28125,1
2021-01-25,ORL,CHO,-6.515476190476207,103.28214285714286,109.79761904761907,0.4288821428571428,0.7740535714285715,0.3496250000000001,21.975,46.692857142857136,0.458452380952381,0.7237499999999999,0.36290476190476195,28.916666666666668,46.17857142857143,1
2021-01-25,BRK,MIA,6.53422619047619,120.70833333333333,114.17410714285714,0.49714583333333334,0.8097291666666666,0.40689583333333335,26.645833333333332,45.9375,0.46234821428571427,0.7801428571428572,0.3859553571428571,25.785714285714285,43.254464285714285,1
2021-01-25,CLE,LAL,5.270833333333329,107.1875,101.91666666666667,0.45865624999999993,0.6884687500000002,0.35765625,25.15625,44.875,0.43752083333333325,0.7674375,0.33713541666666663,23.583333333333332,42.5,0
2021-01-25,DAL,DEN,-7.350144300144322,105.08636363636363,112.43650793650795,0.44270909090909094,0.7017772727272726,0.31824545454545455,20.81818181818182,43.38636363636364,0.4795595238095239,0.7788492063492064,0.37364285714285717,27.07142857142857,41.75396825396825,0
2021-01-25,CHI,BOS,2.5562500000000057,113.525,110.96875,0.45207499999999995,0.824725,0.36595,22.875,45.075,0.4675848214285715,0.744125,0.3591383928571429,22.723214285714285,41.04910714285714,0
2021-01-25,GSW,MIN,-7.0277777777777715,112.0,119.02777777777777,0.45019047619047625,0.7786071428571428,0.34625000000000006,26.785714285714285,44.61904761904762,0.49005555555555563,0.7379861111111111,0.38006944444444446,26.47222222222222,46.90277777777778,1
2021-01-25,POR,OKC,1.9999999999999858,113.58333333333333,111.58333333333334,0.4395,0.824625,0.36704166666666665,21.333333333333332,43.375,0.4610833333333333,0.7287916666666667,0.3341666666666666,25.083333333333332,49.541666666666664,0
2021-01-26,ATL,LAC,3.7535714285714334,110.60714285714286,106.85357142857143,0.4370833333333333,0.7839920634920636,0.35101587301587295,24.642857142857142,50.13095238095238,0.4691642857142857,0.8395250000000001,0.34278214285714287,24.096428571428568,39.114285714285714,1
2021-01-26,HOU,WAS,-11.130952380952394,109.66071428571428,120.79166666666667,0.4541473214285714,0.7529821428571428,0.3428303571428571,22.53125,43.4375,0.4987916666666667,0.74025,0.4056666666666667,24.666666666666668,45.416666666666664,1
2021-01-26,UTA,NYK,10.696608946608961,113.95634920634922,103.25974025974025,0.46305555555555555,0.7249285714285714,0.3943134920634921,23.996031746031747,49.90873015873016,0.4282889610389611,0.7607435064935066,0.3104577922077923,22.607142857142858,45.10064935064935,1
2021-01-27,CHO,IND,-4.608116883116892,105.84642857142856,110.45454545454545,0.44882857142857147,0.6937249999999999,0.34296428571428567,27.292857142857144,45.04642857142857,0.4520681818181818,0.7345340909090909,0.3929659090909091,24.454545454545453,46.23863636363636,0
2021-01-27,CLE,DET,-9.193154761904765,107.01041666666666,116.20357142857142,0.458375,0.7020312500000001,0.3630833333333333,24.5625,44.72916666666667,0.4945964285714285,0.7740285714285715,0.3918964285714286,26.214285714285715,46.00357142857143,1
2021-01-27,ORL,SAC,-15.502272727272711,104.675,120.17727272727271,0.4334625,0.7614375,0.36396875000000006,22.81875,46.89375,0.4917954545454546,0.6886545454545454,0.39130909090909094,26.804545454545455,46.31818181818182,0
2021-01-27,ATL,BRK,-5.27884615384616,110.5,115.77884615384616,0.4400833333333333,0.8016840277777778,0.35378819444444437,24.1875,49.635416666666664,0.4606730769230769,0.8208269230769231,0.3623942307692308,26.28846153846154,46.82692307692308,0
2021-01-27,MIA,DEN,-4.059027777777786,108.44444444444444,112.50347222222223,0.4900277777777778,0.7722896825396826,0.3746309523809524,26.18253968253968,39.97222222222222,0.4802291666666667,0.7790902777777777,0.37112500000000004,26.9375,41.017361111111114,0
2021-01-27,PHI,LAL,14.025000000000006,116.6,102.57499999999999,0.48715625000000007,0.7594125,0.37129375,25.3125,45.993750000000006,0.44038749999999993,0.7657624999999999,0.3441937499999999,23.275,42.55,1
2021-01-27,TOR,MIL,-3.4330357142857224,108.83680555555556,112.26984126984128,0.4362326388888889,0.8032534722222223,0.37140625,24.77777777777778,42.81944444444444,0.46802380952380956,0.7778253968253968,0.4056269841269841,24.091269841269842,43.12301587301587,0
2021-01-27,SAS,BOS,0.6527777777777715,110.90277777777777,110.25,0.4481284722222222,0.775298611111111,0.3642708333333333,24.97222222222222,46.423611111111114,0.46726190476190477,0.7494166666666666,0.3655238095238095,23.11904761904762,41.14285714285714,1
2021-01-27,NOP,WAS,-9.538095238095252,109.82499999999999,119.36309523809524,0.45377500000000004,0.7347,0.307025,23.599999999999998,48.87500000000001,0.48957738095238096,0.7398928571428571,0.39457738095238093,23.791666666666668,45.32738095238095,1
2021-01-27,PHO,OKC,0.3583333333333343,112.875,112.51666666666667,0.4663333333333333,0.8413194444444445,0.37068055555555557,25.97222222222222,44.013888888888886,0.4622083333333333,0.7169333333333332,0.33566666666666667,24.48333333333333,49.583333333333336,0
2021-01-27,UTA,DAL,3.635732323232318,113.34027777777777,109.70454545454545,0.4577118055555556,0.7362187499999999,0.3869340277777778,23.98263888888889,50.16319444444444,0.4543560606060606,0.7529318181818182,0.34096969696969703,22.56060606060606,46.52272727272727,1
2021-01-27,GSW,MIN,-6.656349206349205,113.30000000000001,119.95634920634922,0.4531071428571428,0.776232142857143,0.35520000000000007,26.310714285714283,44.61071428571429,0.48934126984126985,0.7534682539682539,0.3884444444444445,25.900793650793652,46.77777777777778,1
2021-01-28,HOU,POR,-6.5,109.5,116.0,0.45146875,0.7493125,0.34190624999999997,21.96875,43.53125,0.473125,0.8202750000000001,0.365325,25.0,46.25,1
2021-01-28,DET,LAL,5.254545454545465,108.30000000000001,103.04545454545455,0.42211875000000004,0.7704250000000001,0.371025,23.40625,44.59375,0.4438920454545454,0.7568920454545454,0.3452642045454545,23.363636363636363,42.18181818181818,1
2021-01-28,MIA,LAC,-1.0743055555555543,105.91319444444444,106.9875,0.4781215277777778,0.7766423611111111,0.3647604166666667,25.95486111111111,39.87847222222222,0.46848125,0.8417749999999999,0.34755,23.68125,39.8375,0
2021-01-28,PHO,GSW,-7.642857142857153,111.03571428571428,118.67857142857143,0.4569761904761905,0.8383015873015873,0.36723412698412705,25.257936507936506,44.49603174603175,0.46231493506493504,0.7576396103896104,0.38439285714285715,24.350649350649352,51.55519480519481,1
2021-01-29,CHO,IND,-4.032224025974017,105.99375,110.02597402597402,0.4454,0.7148187500000001,0.3437812499999999,27.4,44.44375,0.4483896103896104,0.7469448051948052,0.38776948051948057,24.847402597402596,45.36363636363636,1
2021-01-29,WAS,ATL,6.006944444444457,118.3125,112.30555555555554,0.472125,0.7410625000000001,0.36525,26.6875,43.96875,0.45172222222222225,0.8180277777777777,0.3275833333333334,24.333333333333336,45.222222222222214,0
2021-01-29,NOP,MIL,-0.2993055555555628,111.475,111.77430555555556,0.46267499999999995,0.7179249999999999,0.31925,23.95,48.85,0.46116666666666667,0.7710486111111111,0.4034305555555555,24.211805555555557,43.35069444444444,1
2021-01-29,NYK,CLE,-7.3440476190476005,101.3809523809524,108.725,0.4397857142857143,0.7465922619047619,0.35010714285714284,20.69642857142857,46.217261904761905,0.4612875,0.6679187499999999,0.39507500000000007,24.6125,47.2875,1
2021-01-29,TOR,SAC,-9.713383838383834,108.88888888888889,118.60227272727272,0.4337222222222223,0.8059722222222222,0.37424999999999997,24.86111111111111,43.11111111111111,0.48267045454545454,0.6860795454545454,0.39078409090909094,26.579545454545453,46.31818181818182,0
2021-01-29,MIN,PHI,-1.9043560606060481,107.44791666666667,109.35227272727272,0.4432083333333333,0.7462708333333332,0.3412708333333333,24.5625,45.104166666666664,0.4374431818181819,0.7836647727272728,0.3619289772727273,24.451704545454547,45.49715909090909,0
2021-01-29,OKC,BRK,-12.18306693306694,104.86363636363636,117.0467032967033,0.44542045454545454,0.6655568181818181,0.3286477272727273,22.15909090909091,43.88636363636364,0.46210164835164835,0.8235412087912087,0.36516208791208793,26.502747252747255,45.64835164835165,0
2021-01-29,ORL,LAC,-1.9166666666666714,104.925,106.84166666666667,0.432025,0.7772916666666667,0.364375,22.975,46.88333333333334,0.46636666666666665,0.847275,0.35200833333333337,23.69166666666667,40.31666666666666,0
2021-01-29,SAS,DEN,0.8888888888888857,110.86111111111111,109.97222222222223,0.4574722222222223,0.7644444444444444,0.3575,24.72222222222222,46.361111111111114,0.47133333333333344,0.797111111111111,0.36458333333333337,26.666666666666668,40.77777777777778,1
2021-01-29,UTA,DAL,3.4027777777777715,113.52777777777777,110.125,0.45855555555555555,0.7364999999999999,0.38761111111111113,23.63888888888889,50.111111111111114,0.4553333333333333,0.7604375,0.3438333333333333,22.458333333333332,46.75,1
2021-01-30,CHI,POR,-2.153571428571439,112.57857142857142,114.73214285714286,0.45523571428571424,0.7781,0.3739321428571429,23.607142857142858,44.61071428571428,0.4675178571428572,0.8127214285714286,0.3558428571428572,24.392857142857142,46.39285714285714,0
2021-01-30,CHO,MIL,-7.0305555555555515,106.275,113.30555555555556,0.45065,0.7113916666666666,0.35191666666666666,28.06666666666667,44.225,0.46125000000000005,0.7692777777777777,0.4048888888888889,24.805555555555557,43.44444444444444,1
2021-01-30,MIA,SAC,-13.437590187590189,105.86111111111111,119.2987012987013,0.4746111111111111,0.7785277777777777,0.36583333333333334,25.77777777777778,40.388888888888886,0.4837597402597402,0.6970974025974026,0.3926590909090909,25.883116883116884,45.032467532467535,1
2021-01-30,NOP,HOU,1.7681547619047677,113.40357142857144,111.63541666666667,0.46388928571428567,0.7154785714285714,0.3325892857142857,24.735714285714284,48.29642857142857,0.4496875000000001,0.7335138888888889,0.3519861111111111,22.03125,46.875,0
2021-01-30,BOS,LAL,10.044642857142861,113.48214285714286,103.4375,0.4670642857142857,0.7639750000000001,0.3769607142857143,22.792857142857144,44.99642857142857,0.44543749999999993,0.7511874999999999,0.34796874999999994,23.625,41.875,0
2021-01-30,SAS,MEM,5.209027777777777,111.50277777777777,106.29374999999999,0.4635972222222222,0.769486111111111,0.36325833333333335,25.047222222222224,45.93611111111112,0.4499125,0.7673125000000001,0.34785,25.0625,45.14375,0
2021-01-30,DAL,PHO,-1.7083333333333286,106.0,107.70833333333333,0.44855769230769227,0.721326923076923,0.3211153846153846,21.48076923076923,42.00961538461539,0.45721874999999995,0.8023645833333334,0.36276041666666664,22.739583333333332,45.42708333333333,0
2021-01-30,GSW,DET,-2.78125,113.35511363636364,116.13636363636364,0.4562727272727273,0.7761107954545454,0.35909375,26.542613636363637,44.84943181818182,0.49665624999999997,0.7777159090909092,0.40490625,25.951704545454547,45.125,1
2021-01-31,NYK,LAC,-4.152083333333337,101.44791666666667,105.60000000000001,0.4445,0.7591145833333334,0.35225,20.65625,45.802083333333336,0.45837500000000003,0.8584999999999998,0.34875,23.4,41.0,0
2021-01-31,DEN,UTA,9.783333333333331,115.475,105.69166666666666,0.47251666666666664,0.7718333333333334,0.358475,26.991666666666667,45.875,0.43925000000000003,0.6956,0.3398,22.7,43.05833333333334,1
2021-01-31,IND,PHI,5.455492424242436,113.59943181818181,108.14393939393938,0.47554829545454547,0.7745085227272728,0.3592471590909091,25.87784090909091,42.41193181818182,0.4370681818181819,0.7871439393939395,0.35743939393939395,24.12878787878788,44.75757575757576,0
2021-01-31,TOR,ORL,-2.1694444444444656,110.13055555555555,112.30000000000001,0.43801388888888887,0.8070222222222222,0.376975,24.47777777777778,42.519444444444446,0.479125,0.78495,0.365575,24.925000000000004,45.575,1
2021-01-31,WAS,BRK,-1.582417582417591,116.13392857142857,117.71634615384616,0.4598928571428572,0.7498482142857144,0.3532857142857143,25.205357142857142,44.254464285714285,0.4618605769230769,0.8279206730769231,0.36976923076923074,26.10096153846154,44.67067307692308,1
2021-01-31,MIN,CLE,-1.7520833333333314,106.43125,108.18333333333334,0.44137499999999996,0.7487125000000001,0.33838749999999995,24.1875,44.5125,0.4638083333333333,0.6831583333333333,0.392575,24.258333333333336,46.6,1
2021-02-01,ATL,LAL,9.031410256410268,112.10833333333335,103.07692307692308,0.44356666666666666,0.8084333333333333,0.35634999999999994,24.383333333333336,48.50833333333334,0.44836057692307685,0.7473413461538461,0.3443149038461538,23.673076923076923,41.84615384615385,0
2021-02-01,MIA,CHO,-4.8555555555555685,105.81944444444444,110.67500000000001,0.4736027777777778,0.7834861111111111,0.36294166666666666,25.711111111111112,40.34722222222222,0.463575,0.730725,0.3771000000000001,29.2,46.10000000000001,0
2021-02-01,CHI,NYK,10.052777777777777,113.65,103.59722222222223,0.46135624999999997,0.79938125,0.382825,24.4375,44.45,0.4268541666666667,0.7628402777777779,0.31358333333333344,22.618055555555557,45.24305555555556,1
2021-02-01,CLE,MIN,-12.321022727272734,107.62499999999999,119.94602272727272,0.46312499999999995,0.7114,0.37154999999999994,24.224999999999998,44.425000000000004,0.49253125,0.7483806818181817,0.3932528409090909,26.19034090909091,46.99715909090909,1
2021-02-01,MIL,POR,4.664583333333326,120.13333333333333,115.46875,0.4984666666666666,0.7209333333333333,0.39150000000000007,26.725,48.93333333333333,0.4711875,0.8156812500000001,0.36654375,25.0625,46.125,1
2021-02-01,NOP,SAC,-4.971022727272725,113.06875,118.03977272727272,0.4631124999999999,0.704925,0.329,24.85625,48.1625,0.4827017045454545,0.6754545454545455,0.38825284090909096,25.829545454545453,44.44318181818182,0
2021-02-01,OKC,HOU,-4.38636363636364,107.11363636363636,111.5,0.4478311688311688,0.6882889610389611,0.3388084415584416,22.266233766233768,43.064935064935064,0.44966666666666666,0.7399722222222223,0.34644444444444444,22.416666666666668,47.0,0
2021-02-01,DAL,PHO,-1.4285714285714306,106.07142857142857,107.5,0.45766483516483514,0.7069697802197802,0.3201868131868132,21.587912087912088,41.63461538461539,0.46261874999999997,0.8090562500000001,0.35814375000000004,22.65625,44.868750000000006,0
2021-02-01,SAS,MEM,4.456755050505052,111.55050505050505,107.09375,0.4636313131313131,0.773611111111111,0.36885606060606063,25.040404040404038,45.38383838383838,0.45268749999999996,0.7554375,0.361375,25.0625,44.34375,0
